data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,actor1,assoc_actor_1,inter1,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3,location_2
1436707,566,NIG9955,9955,24 December 2016,2016,2,Violence against civilians,Unidentified Armed Group (Nigeria),,3,37,Western Africa,Nigeria,Delta,Ndokwa West,,Emu-Ebendo,5.6708,6.3517,1,The Sun (Nigeria),National,"The corpse of a Fulani is discovered in Emu-Ebendo ""over the Christmas weekend.""",1,1524053890,NGA,POINT(6.3517 5.6708)
1436707,566,NIG9955,9955,24 December 2016,2016,2,Violence against civilians,Civilians (Nigeria),Fulani Ethnic Group (Nigeria),7,37,Western Africa,Nigeria,Delta,Ndokwa West,,Emu-Ebendo,5.6708,6.3517,1,The Sun (Nigeria),National,"The corpse of a Fulani is discovered in Emu-Ebendo ""over the Christmas weekend.""",1,1524053890,NGA,POINT(6.3517 5.6708)
1436751,566,NIG9953,9953,23 December 2016,2016,1,Non-violent transfer of territory,Military Forces of Nigeria (2015-),,1,12,Western Africa,Nigeria,Borno,Gwoza,,Sambisa Forest Reserve,11.25,13.4167,2,The Sun (Nigeria),National,"Military forces capture a Boko Haram stronghold in Smabisa Forest known as ""Camp Zero,"" at Parisu causing enemy fighters to flee. Arrests reported, including a French citizen. No violence reported. Muhammadu Buhari says Camp Zero was one on the last Boko Haram strongholds in the area, claiming they have been ""technically defeated.""",0,1524053890,NGA,POINT(13.4167 11.25)
1436751,566,NIG9953,9953,23 December 2016,2016,1,Non-violent transfer of territory,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,12,Western Africa,Nigeria,Borno,Gwoza,,Sambisa Forest Reserve,11.25,13.4167,2,The Sun (Nigeria),National,"Military forces capture a Boko Haram stronghold in Smabisa Forest known as ""Camp Zero,"" at Parisu causing enemy fighters to flee. Arrests reported, including a French citizen. No violence reported. Muhammadu Buhari says Camp Zero was one on the last Boko Haram strongholds in the area, claiming they have been ""technically defeated.""",0,1524053890,NGA,POINT(13.4167 11.25)
1436789,566,NIG9950,9950,22 December 2016,2016,1,Riots/Protests,Protesters (Nigeria),,6,60,Western Africa,Nigeria,Plateau,Mangu,,Mongu,9.5167,9.1,1,PM News,National,Youths in Mangu staged a protest over harassment by security forces.,0,1524053890,NGA,POINT(9.1 9.5167)
1436790,566,NIG9952,9952,22 December 2016,2016,1,Riots/Protests,Rioters (Nigeria),,5,50,Western Africa,Nigeria,Taraba,Jalingo,,Jalingo,8.8833,11.3667,1,This Day (Lagos),Subnational,"The Taraba State secretariat complex was ""shut down"" by civil servants who were protesting against the non-payment and irregularities in the payment of salaries and pensions.",0,1524053890,NGA,POINT(11.3667 8.8833)
1436791,566,NIG9951,9951,22 December 2016,2016,1,Riots/Protests,Rioters (Nigeria),,5,50,Western Africa,Nigeria,Ondo,Akure South,,Akure,7.2526,5.1931,1,Daily Trust (Abuja),Subnational,"Workers of the Ondo State government ""dragged"" the state Account General to a bank to force him to withdrawal their unpaid salaries after they had picketed his office in the Alagbaka, Akure. No injuries reported on the behalf of the Accountant General.",0,1524053890,NGA,POINT(5.1931 7.2526)
1436792,566,NIG9949,9949,22 December 2016,2016,1,Riots/Protests,Protesters (Nigeria),CCCSO: Coalition of Concerned Civil Society Organisation,6,60,Western Africa,Nigeria,Federal Capital Territory,Abuja Municipality,,Abuja,9.0833,7.5333,1,Nigerian Tribune,National,"Members of CCCSO protest, calling on the Attorney General of the Federation and Minster of Justice to investigate and prosecute perpetrators of killings that took place during a recent poll. A similar protest took place in the city two days ago.",0,1524053890,NGA,POINT(7.5333 9.0833)
1436788,566,NIG9948,9948,22 December 2016,2016,1,Battle-No change of territory,Police Forces of Nigeria (2015-),,1,13,Western Africa,Nigeria,Ekiti,Oye,,Oye,7.7998,5.3324,1,Nigerian Tribune,National,"Between 1-2 police officers killed, with others injured or abducted in an attack by an unidentified armed group in Oye.",1,1524053890,NGA,POINT(5.3324 7.7998)
1436788,566,NIG9948,9948,22 December 2016,2016,1,Battle-No change of territory,Unidentified Armed Group (Nigeria),,3,13,Western Africa,Nigeria,Ekiti,Oye,,Oye,7.7998,5.3324,1,Nigerian Tribune,National,"Between 1-2 police officers killed, with others injured or abducted in an attack by an unidentified armed group in Oye.",1,1524053890,NGA,POINT(5.3324 7.7998)
1436836,566,NIG9947,9947,21 December 2016,2016,2,Violence against civilians,Vigilante Militia (Nigeria),,4,47,Western Africa,Nigeria,Abia,Isiala Ngwa North,,Ura Nta Umuarandu,5.3333,7.35,1,Vanguard (Lagos),Subnational,"Unidentified gunmen ""last week"" (source dated 28/12) attack Uratta Umuoha community, prompting a defensive response from a local militia. The militia arrested one, while one escaped. Later, a youth vigilante group burned the person to death. On 25/12, the attackers regrouped and attacked again.",1,1524053891,NGA,POINT(7.35 5.3333)
1436836,566,NIG9947,9947,21 December 2016,2016,2,Violence against civilians,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Abia,Isiala Ngwa North,,Ura Nta Umuarandu,5.3333,7.35,1,Vanguard (Lagos),Subnational,"Unidentified gunmen ""last week"" (source dated 28/12) attack Uratta Umuoha community, prompting a defensive response from a local militia. The militia arrested one, while one escaped. Later, a youth vigilante group burned the person to death. On 25/12, the attackers regrouped and attacked again.",1,1524053891,NGA,POINT(7.35 5.3333)
1436837,566,NIG9945,9945,21 December 2016,2016,2,Battle-No change of territory,Unidentified Armed Group (Nigeria),,3,34,Western Africa,Nigeria,Abia,Isiala Ngwa North,,Ura Nta Umuarandu,5.3333,7.35,1,Vanguard (Lagos),Subnational,"Unidentified gunmen ""last week"" (source dated 28/12) attack Uratta Umuoha community, prompting a defensive response from a local militia. The militia arrested one, while one escaped. Later, a youth vigilante group burned the person to death.",0,1524053891,NGA,POINT(7.35 5.3333)
1436837,566,NIG9945,9945,21 December 2016,2016,2,Battle-No change of territory,Vigilante Militia (Nigeria),,4,34,Western Africa,Nigeria,Abia,Isiala Ngwa North,,Ura Nta Umuarandu,5.3333,7.35,1,Vanguard (Lagos),Subnational,"Unidentified gunmen ""last week"" (source dated 28/12) attack Uratta Umuoha community, prompting a defensive response from a local militia. The militia arrested one, while one escaped. Later, a youth vigilante group burned the person to death.",0,1524053891,NGA,POINT(7.35 5.3333)
1436838,566,NIG9943,9943,21 December 2016,2016,1,Riots/Protests,Protesters (Nigeria),,6,60,Western Africa,Nigeria,Zamfara,Gusau,,Gusau,12.1628,6.6614,1,Daily Trust (Abuja),Subnational,"1,400 graduates recruited by Zamfara state government demonstrated at the State House of Assembly to protest non-payment of their salaries.",0,1524053891,NGA,POINT(6.6614 12.1628)
1436840,566,NIG9946,9946,21 December 2016,2016,1,Violence against civilians,Unidentified Armed Group (Nigeria),,3,37,Western Africa,Nigeria,Delta,Ndokwa East,,Aboh,5.5464,6.5281,2,Vanguard (Lagos),Subnational,"The traditional monarch of Agbarha Kingdom, Delta State is kidnapped while travelling in Ndokwa East.",0,1524053891,NGA,POINT(6.5281 5.5464)
1436840,566,NIG9946,9946,21 December 2016,2016,1,Violence against civilians,Civilians (Nigeria),,7,37,Western Africa,Nigeria,Delta,Ndokwa East,,Aboh,5.5464,6.5281,2,Vanguard (Lagos),Subnational,"The traditional monarch of Agbarha Kingdom, Delta State is kidnapped while travelling in Ndokwa East.",0,1524053891,NGA,POINT(6.5281 5.5464)
1436839,566,NIG9944,9944,21 December 2016,2016,1,Violence against civilians,Rioters (Nigeria),,5,57,Western Africa,Nigeria,Ekiti,Ado Ekiti,,Ado-Ekiti,7.621,5.2215,1,Daily Trust (Abuja),Subnational,One person was feared dead in Ado Ekiti during a protest by traders who were protesting what they called disturbance by the officials of a taskforce of the Ekiti State Ministry of Works. It was also gathered that the Commissioner for Works narrowly escaped being lynched as the protesters.,1,1524053891,NGA,POINT(5.2215 7.621)
1436839,566,NIG9944,9944,21 December 2016,2016,1,Violence against civilians,Civilians (Nigeria),Government of Nigeria (2015-),7,57,Western Africa,Nigeria,Ekiti,Ado Ekiti,,Ado-Ekiti,7.621,5.2215,1,Daily Trust (Abuja),Subnational,One person was feared dead in Ado Ekiti during a protest by traders who were protesting what they called disturbance by the officials of a taskforce of the Ekiti State Ministry of Works. It was also gathered that the Commissioner for Works narrowly escaped being lynched as the protesters.,1,1524053891,NGA,POINT(5.2215 7.621)
1436897,566,NIG9940,9940,20 December 2016,2016,1,Violence against civilians,Vigilante Militia (Nigeria),,4,47,Western Africa,Nigeria,Gombe,Kwami,,Mallam Sidi,10.471,11.3117,1,Daily Trust (Abuja),Subnational,"After least 12 children were killed when a pickup van accidently (believed) ran into a procession of students marking the birthday of Prophet Muhammad in Malam Sidi, a mob attacked and killed the driver.",1,1524053891,NGA,POINT(11.3117 10.471)
1436897,566,NIG9940,9940,20 December 2016,2016,1,Violence against civilians,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Gombe,Kwami,,Mallam Sidi,10.471,11.3117,1,Daily Trust (Abuja),Subnational,"After least 12 children were killed when a pickup van accidently (believed) ran into a procession of students marking the birthday of Prophet Muhammad in Malam Sidi, a mob attacked and killed the driver.",1,1524053891,NGA,POINT(11.3117 10.471)
1436899,566,NIG9939,9939,20 December 2016,2016,1,Riots/Protests,Protesters (Nigeria),,6,60,Western Africa,Nigeria,Niger,Chanchaga,,Minna,9.6139,6.5569,1,Daily Trust (Abuja),Subnational,Youths protest in Minna over poor electrical supply to their area.,0,1524053891,NGA,POINT(6.5569 9.6139)
1436900,566,NIG9938,9938,20 December 2016,2016,1,Riots/Protests,Protesters (Nigeria),NLC: Nigeria Labour Congress,6,60,Western Africa,Nigeria,Lagos,Ikeja,,Ikeja,6.5942,3.3375,1,The Sun (Nigeria),National,Workers of Arik Airline under the NLC hold a one day strike and protest over labour issues.,0,1524053891,NGA,POINT(3.3375 6.5942)
1436901,566,NIG9941,9941,20 December 2016,2016,1,Riots/Protests,Rioters (Nigeria),,5,50,Western Africa,Nigeria,Kaduna,Jemaa,,Kafanchan,9.5833,8.3,1,This Day (Lagos),Subnational,"Hundreds of youths protesting the frequent attacks and killings in Southern Kaduna communities, pelted the convoy of the Kaduna State Governor, Mallam Nasir el-Rufai, with stones. The mob also set the residence of the Caretaker Chairman of Jamaa Local Government Area ablaze. A similar protest took place in the area the previous day.",0,1524053891,NGA,POINT(8.3 9.5833)
1436902,566,NIG9942,9942,20 December 2016,2016,1,Riots/Protests,Protesters (Nigeria),NASUGG: National Support Groups for Good Governance,6,60,Western Africa,Nigeria,Federal Capital Territory,Abuja Municipality,,Abuja,9.0833,7.5333,1,Vanguard (Lagos),Subnational,NASUGG protests recent electoral violence. At the same time Abuja residents protest a prolonged power outage in their area.,0,1524053891,NGA,POINT(7.5333 9.0833)
1436898,566,NIG9937,9937,20 December 2016,2016,1,Riots/Protests,Protesters (Nigeria),,6,60,Western Africa,Nigeria,Imo,Owerri Municipal,,Owerri,5.4833,7.0304,1,The Sun (Nigeria),National,Pensioners protest in Owerri over non-payment of arrears.,0,1524053891,NGA,POINT(7.0304 5.4833)
1436964,566,NIG9934,9934,19 December 2016,2016,1,Riots/Protests,Rioters (Nigeria),,5,15,Western Africa,Nigeria,Kaduna,Jemaa,,Kafanchan,9.5833,8.3,1,Daily Trust (Abuja),Subnational,"Youths protest against frequent violence in the area. After becoming unruly, police fired teargas into the crowd and imposed a curfew.",0,1524053891,NGA,POINT(8.3 9.5833)
