data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,actor1,assoc_actor_1,inter1,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3,location_2
719054,566,NIG8534,8534,22 December 2015,2015,1,Strategic development,Unidentified Armed Group (Nigeria),,3,37,Western Africa,Nigeria,Delta,Warri South,,Warri,5.5167,5.75,1,Vanguard (Lagos),Subnational,Property destruction: The home of a SDP member of the house delegation for Delta State is set ablaze by political foes on 22/12. The perpetrators identities are not known.,0,1520877058,NGA,POINT(5.75 5.5167)
719054,566,NIG8534,8534,22 December 2015,2015,1,Strategic development,Civilians (Nigeria),SDP: Social Democratic Party,7,37,Western Africa,Nigeria,Delta,Warri South,,Warri,5.5167,5.75,1,Vanguard (Lagos),Subnational,Property destruction: The home of a SDP member of the house delegation for Delta State is set ablaze by political foes on 22/12. The perpetrators identities are not known.,0,1520877058,NGA,POINT(5.75 5.5167)
1458579,566,NIG8533,8533,22 December 2015,2015,1,Battle-No change of territory,Police Forces of Nigeria (2015-),APC: All Progressives Congress,1,13,Western Africa,Nigeria,Rivers,Obia/Akpor,,Obia,4.8393,7.0412,2,Vanguard (Lagos),Subnational,A foiled attempt to assassinate a APC chief in Obia/Akpor causes the death of his police escort.,1,1524053911,NGA,POINT(7.0412 4.8393)
1458579,566,NIG8533,8533,22 December 2015,2015,1,Battle-No change of territory,Unidentified Armed Group (Nigeria),,3,13,Western Africa,Nigeria,Rivers,Obia/Akpor,,Obia,4.8393,7.0412,2,Vanguard (Lagos),Subnational,A foiled attempt to assassinate a APC chief in Obia/Akpor causes the death of his police escort.,1,1524053911,NGA,POINT(7.0412 4.8393)
1458580,566,NIG8532,8532,22 December 2015,2015,1,Battle-No change of territory,Police Forces of Nigeria (2015-),PDP: Peoples Democratic Party,1,14,Western Africa,Nigeria,Rivers,Port Harcourt,,Port Harcourt,4.7774,7.0134,1,The Guardian,National,"Unidentified persons kill three police officers and injure four others when they attempted to attack a group of PDP official in Port Harcourt. The police gave protection, which gave to a fight.",3,1524053911,NGA,POINT(7.0134 4.7774)
1458580,566,NIG8532,8532,22 December 2015,2015,1,Battle-No change of territory,Unidentified Communal Militia (Nigeria),,4,14,Western Africa,Nigeria,Rivers,Port Harcourt,,Port Harcourt,4.7774,7.0134,1,The Guardian,National,"Unidentified persons kill three police officers and injure four others when they attempted to attack a group of PDP official in Port Harcourt. The police gave protection, which gave to a fight.",3,1524053911,NGA,POINT(7.0134 4.7774)
533268,566,NIG8529,8529,21 December 2015,2015,1,Battle-No change of territory,Unidentified Communal Militia (Nigeria),,4,44,Western Africa,Nigeria,Kwara,Ifelodun,,Share,8.8167,4.9833,1,This Day (Lagos),Subnational,"Clashes between militias of Share and Tsaragi continue into a second day. Security forces are despatched to the town to restore order. Additional fatalities, injuries not known, though mush of the civilian population had fled due to the violence.",0,1518765568,NGA,POINT(4.9833 8.8167)
533268,566,NIG8529,8529,21 December 2015,2015,1,Battle-No change of territory,Unidentified Communal Militia (Nigeria),,4,44,Western Africa,Nigeria,Kwara,Ifelodun,,Share,8.8167,4.9833,1,This Day (Lagos),Subnational,"Clashes between militias of Share and Tsaragi continue into a second day. Security forces are despatched to the town to restore order. Additional fatalities, injuries not known, though mush of the civilian population had fled due to the violence.",0,1518765568,NGA,POINT(4.9833 8.8167)
533269,566,NIG8530,8530,21 December 2015,2015,1,Battle-No change of territory,Unidentified Communal Militia (Nigeria),,4,44,Western Africa,Nigeria,Kwara,Ifelodun,,Tsaragi,8.8302,4.9829,1,This Day (Lagos),Subnational,"Clashes between militias of Share and Tsaragi continue into a second day. Security forces are despatched to the town to restore order. Additional fatalities, injuries not known, though mush of the civilian population had fled due to the violence.",0,1518765568,NGA,POINT(4.9829 8.8302)
533269,566,NIG8530,8530,21 December 2015,2015,1,Battle-No change of territory,Unidentified Communal Militia (Nigeria),,4,44,Western Africa,Nigeria,Kwara,Ifelodun,,Tsaragi,8.8302,4.9829,1,This Day (Lagos),Subnational,"Clashes between militias of Share and Tsaragi continue into a second day. Security forces are despatched to the town to restore order. Additional fatalities, injuries not known, though mush of the civilian population had fled due to the violence.",0,1518765568,NGA,POINT(4.9829 8.8302)
1458643,566,NIG8528,8528,21 December 2015,2015,1,Riots/Protests,Protesters (Nigeria),Shiite Muslim Group (Nigeria),6,60,Western Africa,Nigeria,Kano,Kano Municipal,,Kano,12.0001,8.5167,1,Sahara Reporters,Regional,"Shiites protest in Kano over the recent arrest of their leader, Ibrahim El-Zakzaky on 21/12.",0,1524053911,NGA,POINT(8.5167 12.0001)
533266,566,NIG8531,8531,21 December 2015,2015,1,Riots/Protests,Protesters (Nigeria),National Youth Council of Nigeria,6,60,Western Africa,Nigeria,Ebonyi,Ebonyi,,Abakaliki,6.3163,8.1169,1,Vanguard (Lagos),Subnational,Members of the National Youth Council of Nigeria stage a protest over the deaths of their colleagues during an auto accident.,0,1518765568,NGA,POINT(8.1169 6.3163)
533265,566,NIG8527,8527,20 December 2015,2015,1,Battle-No change of territory,Unidentified Communal Militia (Nigeria),,4,44,Western Africa,Nigeria,Kwara,Ifelodun,,Tsaragi,8.8302,4.9829,1,Vanguard (Lagos),Subnational,"Militias from neighbouring towns fight over land in Share and Tsragi. No fewer than 50 houses have been reportedly burnt, 30 persons injured, while four persons were feared between the two towns, though more injuries may have come in Share.",2,1518765568,NGA,POINT(4.9829 8.8302)
533265,566,NIG8527,8527,20 December 2015,2015,1,Battle-No change of territory,Unidentified Communal Militia (Nigeria),,4,44,Western Africa,Nigeria,Kwara,Ifelodun,,Tsaragi,8.8302,4.9829,1,Vanguard (Lagos),Subnational,"Militias from neighbouring towns fight over land in Share and Tsragi. No fewer than 50 houses have been reportedly burnt, 30 persons injured, while four persons were feared between the two towns, though more injuries may have come in Share.",2,1518765568,NGA,POINT(4.9829 8.8302)
533264,566,NIG8526,8526,20 December 2015,2015,1,Battle-No change of territory,Unidentified Communal Militia (Nigeria),,4,44,Western Africa,Nigeria,Kwara,Ifelodun,,Share,8.8167,4.9833,1,Vanguard (Lagos),Subnational,"Militias from neighbouring towns fight over land in Share and Tsragi. No fewer than 50 houses have been reportedly burnt, 30 persons injured, while four persons were feared between the two towns, though more injuries may have come in Share.",2,1518765568,NGA,POINT(4.9833 8.8167)
533264,566,NIG8526,8526,20 December 2015,2015,1,Battle-No change of territory,Unidentified Communal Militia (Nigeria),,4,44,Western Africa,Nigeria,Kwara,Ifelodun,,Share,8.8167,4.9833,1,Vanguard (Lagos),Subnational,"Militias from neighbouring towns fight over land in Share and Tsragi. No fewer than 50 houses have been reportedly burnt, 30 persons injured, while four persons were feared between the two towns, though more injuries may have come in Share.",2,1518765568,NGA,POINT(4.9833 8.8167)
1458689,566,NIG8524,8524,20 December 2015,2015,1,Violence against civilians,Unidentified Armed Group (Nigeria),,3,37,Western Africa,Nigeria,Bayelsa,Ogbia,,Ogbia,4.7741,6.3269,2,Premium Times,National,A Bayelsa State commissioner is kidnapped in Ogbia LGA.,0,1524053911,NGA,POINT(6.3269 4.7741)
1458689,566,NIG8524,8524,20 December 2015,2015,1,Violence against civilians,Civilians (Nigeria),Government of Nigeria (2015-),7,37,Western Africa,Nigeria,Bayelsa,Ogbia,,Ogbia,4.7741,6.3269,2,Premium Times,National,A Bayelsa State commissioner is kidnapped in Ogbia LGA.,0,1524053911,NGA,POINT(6.3269 4.7741)
1458690,566,NIG8522,8522,20 December 2015,2015,1,Battle-No change of territory,Military Forces of Nigeria (2015-),,1,12,Western Africa,Nigeria,Borno,Mafa,,Mafa,12.1,13.7,2,Agence France Presse,International,"Nigerian forces encounter Boko Haram at Mainari (Mafa LGA), killing nine members of the sect and recovering weapons.",9,1524053911,NGA,POINT(13.7 12.1)
1458690,566,NIG8522,8522,20 December 2015,2015,1,Battle-No change of territory,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,12,Western Africa,Nigeria,Borno,Mafa,,Mafa,12.1,13.7,2,Agence France Presse,International,"Nigerian forces encounter Boko Haram at Mainari (Mafa LGA), killing nine members of the sect and recovering weapons.",9,1524053911,NGA,POINT(13.7 12.1)
1458691,566,NIG8521,8521,20 December 2015,2015,1,Battle-No change of territory,Military Forces of Nigeria (2015-),,1,12,Western Africa,Nigeria,Borno,Damboa,,Damboa,11.156,12.7576,1,Agence France Presse,International,"Nigerian troops have killed three Boko Haram fighters and recovered a cache of arms and ammunition following a battle near Damboa in Borno state. Among the dead include a leader known as ""Ameer.""",3,1524053911,NGA,POINT(12.7576 11.156)
1458691,566,NIG8521,8521,20 December 2015,2015,1,Battle-No change of territory,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,12,Western Africa,Nigeria,Borno,Damboa,,Damboa,11.156,12.7576,1,Agence France Presse,International,"Nigerian troops have killed three Boko Haram fighters and recovered a cache of arms and ammunition following a battle near Damboa in Borno state. Among the dead include a leader known as ""Ameer.""",3,1524053911,NGA,POINT(12.7576 11.156)
1458692,566,NIG8523,8523,20 December 2015,2015,1,Violence against civilians,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,27,Western Africa,Nigeria,Borno,Kaga,,Benisheikh,11.8072,12.4909,1,Agence France Presse,International,"A child suicide bomber detonated his explosives, killing himself, two other bombers and six people on the morning of 20/12 in Benisheikh. The bombers were in their mid-teens.",9,1524053911,NGA,POINT(12.4909 11.8072)
1458692,566,NIG8523,8523,20 December 2015,2015,1,Violence against civilians,Civilians (Nigeria),,7,27,Western Africa,Nigeria,Borno,Kaga,,Benisheikh,11.8072,12.4909,1,Agence France Presse,International,"A child suicide bomber detonated his explosives, killing himself, two other bombers and six people on the morning of 20/12 in Benisheikh. The bombers were in their mid-teens.",9,1524053911,NGA,POINT(12.4909 11.8072)
533259,566,NIG8525,8525,20 December 2015,2015,1,Violence against civilians,Vigilante Militia (Nigeria),,4,47,Western Africa,Nigeria,Taraba,Bali,,Bali,7.8667,10.9667,2,This Day (Lagos),Subnational,"A vigilante group attacks and kills six suspected thieves Bela village, Bornon Kurku area of Bali.",6,1518765568,NGA,POINT(10.9667 7.8667)
533259,566,NIG8525,8525,20 December 2015,2015,1,Violence against civilians,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Taraba,Bali,,Bali,7.8667,10.9667,2,This Day (Lagos),Subnational,"A vigilante group attacks and kills six suspected thieves Bela village, Bornon Kurku area of Bali.",6,1518765568,NGA,POINT(10.9667 7.8667)
533258,566,NIG8520,8520,19 December 2015,2015,2,Riots/Protests,Protesters (Nigeria),,6,60,Western Africa,Nigeria,Kwara,Moro,,Ilorin Native Area,9,4.5,1,The Guardian,National,"A group protests the outcome of a Kogi State governorship election in Ilorin ""at the weekend.""",0,1518765568,NGA,POINT(4.5 9)
1458724,566,NIG8519,8519,19 December 2015,2015,2,Riots/Protests,Protesters (Nigeria),Students (Nigeria),6,60,Western Africa,Nigeria,Ogun,Ado-Odo/Ota,,Ibadan,6.6799,3.2077,1,Daily Independent (Nigeria),National,"Students of the Federal Polytechnic Ede, Osun State and people of the Ede Community, ""[at the] weekend"" staged a protest to Ibadan Electricity Distribution Company (Ogun, Ibadan), due to power outage.",0,1524053911,NGA,POINT(3.2077 6.6799)
1458748,566,NIG8518,8518,18 December 2015,2015,1,Riots/Protests,Rioters (Nigeria),,5,50,Western Africa,Nigeria,Delta,Oshimili South,,Asaba,6.2006,6.7339,1,Vanguard (Lagos),Subnational,"Indigenes of Ika and Aniocha nations numbering over 500, barricaded the entrance to the Delta State House of Assembly complex in protest against the alleged oil exploration in their area.",0,1524053911,NGA,POINT(6.7339 6.2006)
1458852,566,NIG8517,8517,17 December 2015,2015,1,Riots/Protests,Rioters (Nigeria),MASSOB: Movement for the Actualization of a Sovereign State of Biafra,5,15,Western Africa,Nigeria,Anambra,Onitsha North,,Onitsha,6.1454,6.7885,1,Vanguard (Lagos),Subnational,"Security forces open fire on a group of MASSOB and IPOB supporters in Onitsha on 17/12, five dead 7 injuries, including one soldier who was killed in the groups retaliation. The group was initially celebrating the release of their incarcerated leader when they were fired upon.",5,1524053912,NGA,POINT(6.7885 6.1454)
1458852,566,NIG8517,8517,17 December 2015,2015,1,Riots/Protests,Military Forces of Nigeria (2015-),,1,15,Western Africa,Nigeria,Anambra,Onitsha North,,Onitsha,6.1454,6.7885,1,Vanguard (Lagos),Subnational,"Security forces open fire on a group of MASSOB and IPOB supporters in Onitsha on 17/12, five dead 7 injuries, including one soldier who was killed in the groups retaliation. The group was initially celebrating the release of their incarcerated leader when they were fired upon.",5,1524053912,NGA,POINT(6.7885 6.1454)
1458888,566,NIG8514,8514,16 December 2015,2015,1,Riots/Protests,Protesters (Nigeria),,6,60,Western Africa,Nigeria,Lagos,Ojo,,Ojo,6.4538,3.2059,1,The Sun (Nigeria),National,"Biafran loyalists, who were mostly traders staged a peaceful protest at the Alaba International Market in Ojo, shutting down shops and restricting vehicular movements in the area. The group was demanding the dismissal of a court case against a radio-commentator and leader of the group.",0,1524053912,NGA,POINT(3.2059 6.4538)
