data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,actor1,assoc_actor_1,inter1,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3,location_2
1639789,566,NIG12578,12578,22 June 2018,2018,1,Non-violent transfer of territory,Military Forces of Nigeria (2015-),Civilian JTF: Civilian Joint Task Force,1,12,Western Africa,Nigeria,Borno,Mafa,,Njimtulur,12.0291,13.4411,2,Vanguard (Lagos),National,"22 June. Military forces, supported by civilians JTF kill seven members of Boko Haram during a clearing operaion at Azaya Kalmari, a village in Mafa LGA, at the outskirts of Mafa town. The troops also successfully cleared Moduhum, Njimtulur, Hayaba Gana, and Hayaba Kura, Hashime, Azaya Kura and Azaya villages also at the outskirts of Mafatown without violence. Approximate coordinates used for all 8 locations.",0,1529947890,NGA,POINT(13.4411 12.0291)
1639789,566,NIG12578,12578,22 June 2018,2018,1,Non-violent transfer of territory,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,12,Western Africa,Nigeria,Borno,Mafa,,Njimtulur,12.0291,13.4411,2,Vanguard (Lagos),National,"22 June. Military forces, supported by civilians JTF kill seven members of Boko Haram during a clearing operaion at Azaya Kalmari, a village in Mafa LGA, at the outskirts of Mafa town. The troops also successfully cleared Moduhum, Njimtulur, Hayaba Gana, and Hayaba Kura, Hashime, Azaya Kura and Azaya villages also at the outskirts of Mafatown without violence. Approximate coordinates used for all 8 locations.",0,1529947890,NGA,POINT(13.4411 12.0291)
1639790,566,NIG12579,12579,22 June 2018,2018,1,Non-violent transfer of territory,Military Forces of Nigeria (2015-),Civilian JTF: Civilian Joint Task Force,1,12,Western Africa,Nigeria,Borno,Mafa,,Hayaba Gana,11.8883,13.4588,2,Vanguard (Lagos),National,"22 June. Military forces, supported by civilians JTF kill seven members of Boko Haram during a clearing operaion at Azaya Kalmari, a village in Mafa LGA, at the outskirts of Mafa town. The troops also successfully cleared Moduhum, Njimtulur, Hayaba Gana, and Hayaba Kura, Hashime, Azaya Kura and Azaya villages also at the outskirts of Mafatown without violence. Approximate coordinates used for all 8 locations.",0,1529947890,NGA,POINT(13.4588 11.8883)
1639790,566,NIG12579,12579,22 June 2018,2018,1,Non-violent transfer of territory,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,12,Western Africa,Nigeria,Borno,Mafa,,Hayaba Gana,11.8883,13.4588,2,Vanguard (Lagos),National,"22 June. Military forces, supported by civilians JTF kill seven members of Boko Haram during a clearing operaion at Azaya Kalmari, a village in Mafa LGA, at the outskirts of Mafa town. The troops also successfully cleared Moduhum, Njimtulur, Hayaba Gana, and Hayaba Kura, Hashime, Azaya Kura and Azaya villages also at the outskirts of Mafatown without violence. Approximate coordinates used for all 8 locations.",0,1529947890,NGA,POINT(13.4588 11.8883)
1639791,566,NIG12580,12580,22 June 2018,2018,1,Non-violent transfer of territory,Military Forces of Nigeria (2015-),Civilian JTF: Civilian Joint Task Force,1,12,Western Africa,Nigeria,Borno,Mafa,,Hayaba Kura,11.8097,13.5047,2,Vanguard (Lagos),National,"22 June. Military forces, supported by civilians JTF kill seven members of Boko Haram during a clearing operaion at Azaya Kalmari, a village in Mafa LGA, at the outskirts of Mafa town. The troops also successfully cleared Moduhum, Njimtulur, Hayaba Gana, and Hayaba Kura, Hashime, Azaya Kura and Azaya villages also at the outskirts of Mafatown without violence. Approximate coordinates used for all 8 locations.",0,1529947890,NGA,POINT(13.5047 11.8097)
1639791,566,NIG12580,12580,22 June 2018,2018,1,Non-violent transfer of territory,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,12,Western Africa,Nigeria,Borno,Mafa,,Hayaba Kura,11.8097,13.5047,2,Vanguard (Lagos),National,"22 June. Military forces, supported by civilians JTF kill seven members of Boko Haram during a clearing operaion at Azaya Kalmari, a village in Mafa LGA, at the outskirts of Mafa town. The troops also successfully cleared Moduhum, Njimtulur, Hayaba Gana, and Hayaba Kura, Hashime, Azaya Kura and Azaya villages also at the outskirts of Mafatown without violence. Approximate coordinates used for all 8 locations.",0,1529947890,NGA,POINT(13.5047 11.8097)
1639792,566,NIG12581,12581,22 June 2018,2018,1,Non-violent transfer of territory,Military Forces of Nigeria (2015-),Civilian JTF: Civilian Joint Task Force,1,12,Western Africa,Nigeria,Borno,Mafa,,Hashime,11.7751,13.6221,2,Vanguard (Lagos),National,"22 June. Military forces, supported by civilians JTF kill seven members of Boko Haram during a clearing operaion at Azaya Kalmari, a village in Mafa LGA, at the outskirts of Mafa town. The troops also successfully cleared Moduhum, Njimtulur, Hayaba Gana, and Hayaba Kura, Hashime, Azaya Kura and Azaya villages also at the outskirts of Mafatown without violence. Approximate coordinates used for all 8 locations.",0,1529947890,NGA,POINT(13.6221 11.7751)
1639792,566,NIG12581,12581,22 June 2018,2018,1,Non-violent transfer of territory,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,12,Western Africa,Nigeria,Borno,Mafa,,Hashime,11.7751,13.6221,2,Vanguard (Lagos),National,"22 June. Military forces, supported by civilians JTF kill seven members of Boko Haram during a clearing operaion at Azaya Kalmari, a village in Mafa LGA, at the outskirts of Mafa town. The troops also successfully cleared Moduhum, Njimtulur, Hayaba Gana, and Hayaba Kura, Hashime, Azaya Kura and Azaya villages also at the outskirts of Mafatown without violence. Approximate coordinates used for all 8 locations.",0,1529947890,NGA,POINT(13.6221 11.7751)
1639793,566,NIG12582,12582,22 June 2018,2018,1,Non-violent transfer of territory,Military Forces of Nigeria (2015-),Civilian JTF: Civilian Joint Task Force,1,12,Western Africa,Nigeria,Borno,Mafa,,Azaya Kura,11.8417,13.736,2,Vanguard (Lagos),National,"22 June. Military forces, supported by civilians JTF kill seven members of Boko Haram during a clearing operaion at Azaya Kalmari, a village in Mafa LGA, at the outskirts of Mafa town. The troops also successfully cleared Moduhum, Njimtulur, Hayaba Gana, and Hayaba Kura, Hashime, Azaya Kura and Azaya villages also at the outskirts of Mafatown without violence. Approximate coordinates used for all 8 locations.",0,1529947890,NGA,POINT(13.736 11.8417)
1639793,566,NIG12582,12582,22 June 2018,2018,1,Non-violent transfer of territory,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,12,Western Africa,Nigeria,Borno,Mafa,,Azaya Kura,11.8417,13.736,2,Vanguard (Lagos),National,"22 June. Military forces, supported by civilians JTF kill seven members of Boko Haram during a clearing operaion at Azaya Kalmari, a village in Mafa LGA, at the outskirts of Mafa town. The troops also successfully cleared Moduhum, Njimtulur, Hayaba Gana, and Hayaba Kura, Hashime, Azaya Kura and Azaya villages also at the outskirts of Mafatown without violence. Approximate coordinates used for all 8 locations.",0,1529947890,NGA,POINT(13.736 11.8417)
1639794,566,NIG12583,12583,22 June 2018,2018,1,Non-violent transfer of territory,Military Forces of Nigeria (2015-),Civilian JTF: Civilian Joint Task Force,1,12,Western Africa,Nigeria,Borno,Mafa,,Ayaza,11.9358,13.7571,2,Vanguard (Lagos),National,"22 June. Military forces, supported by civilians JTF kill seven members of Boko Haram during a clearing operaion at Azaya Kalmari, a village in Mafa LGA, at the outskirts of Mafa town. The troops also successfully cleared Moduhum, Njimtulur, Hayaba Gana, and Hayaba Kura, Hashime, Azaya Kura and Azaya villages also at the outskirts of Mafatown without violence. Approximate coordinates used for all 8 locations.",0,1529947890,NGA,POINT(13.7571 11.9358)
1639794,566,NIG12583,12583,22 June 2018,2018,1,Non-violent transfer of territory,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,12,Western Africa,Nigeria,Borno,Mafa,,Ayaza,11.9358,13.7571,2,Vanguard (Lagos),National,"22 June. Military forces, supported by civilians JTF kill seven members of Boko Haram during a clearing operaion at Azaya Kalmari, a village in Mafa LGA, at the outskirts of Mafa town. The troops also successfully cleared Moduhum, Njimtulur, Hayaba Gana, and Hayaba Kura, Hashime, Azaya Kura and Azaya villages also at the outskirts of Mafatown without violence. Approximate coordinates used for all 8 locations.",0,1529947890,NGA,POINT(13.7571 11.9358)
1639795,566,NIG12584,12584,22 June 2018,2018,1,Violence against civilians,Fulani Ethnic Militia (Nigeria),,4,47,Western Africa,Nigeria,Adamawa,Demsa,,Dowaya,9.45,12.0667,1,Nigeria Punch,National,"22 June. Fulanis attack Dowaya village in Demsa during the evening hours. 18 dead, plus injuries.",18,1529947890,NGA,POINT(12.0667 9.45)
1639795,566,NIG12584,12584,22 June 2018,2018,1,Violence against civilians,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Adamawa,Demsa,,Dowaya,9.45,12.0667,1,Nigeria Punch,National,"22 June. Fulanis attack Dowaya village in Demsa during the evening hours. 18 dead, plus injuries.",18,1529947890,NGA,POINT(12.0667 9.45)
1639785,566,NIG12574,12574,21 June 2018,2018,1,Riots/Protests,Rioters (Nigeria),IM: Islamic Movement,5,15,Western Africa,Nigeria,Kaduna,Kaduna North,,Kaduna,10.5222,7.4383,1,Vanguard (Lagos),National,"21 June. A policeman was reportedly stoned to death in a protest and clash between members of the Islamic Movement of Nigeria and the police in Kaduna. The killing of the policeman came on a day that the leader of the Islamic sect, Ibraheem El Zakzaky and wife, Zeena were arraigned before the Kaduna State High Court four(4) along the Ibrahim Taiwo Road. Police made 42 arrests. The protest began the previous day without reported incident.",1,1529947890,NGA,POINT(7.4383 10.5222)
1639785,566,NIG12574,12574,21 June 2018,2018,1,Riots/Protests,Police Forces of Nigeria (2015-),,1,15,Western Africa,Nigeria,Kaduna,Kaduna North,,Kaduna,10.5222,7.4383,1,Vanguard (Lagos),National,"21 June. A policeman was reportedly stoned to death in a protest and clash between members of the Islamic Movement of Nigeria and the police in Kaduna. The killing of the policeman came on a day that the leader of the Islamic sect, Ibraheem El Zakzaky and wife, Zeena were arraigned before the Kaduna State High Court four(4) along the Ibrahim Taiwo Road. Police made 42 arrests. The protest began the previous day without reported incident.",1,1529947890,NGA,POINT(7.4383 10.5222)
1639780,566,NIG12569,12569,20 June 2018,2018,1,Violence against civilians,Fulani Ethnic Militia (Nigeria),,4,47,Western Africa,Nigeria,Plateau,Barkin Ladi,,Barkin Ladi,9.5333,8.9,2,Vanguard (Lagos),National,"20 June. Four people including a 10 years old boy were killed at Kai village, Barkin Ladi local government area of Plateau State by Fulani attackers.",4,1529947889,NGA,POINT(8.9 9.5333)
1639780,566,NIG12569,12569,20 June 2018,2018,1,Violence against civilians,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Plateau,Barkin Ladi,,Barkin Ladi,9.5333,8.9,2,Vanguard (Lagos),National,"20 June. Four people including a 10 years old boy were killed at Kai village, Barkin Ladi local government area of Plateau State by Fulani attackers.",4,1529947889,NGA,POINT(8.9 9.5333)
1639781,566,NIG12570,12570,20 June 2018,2018,1,Strategic development,Unidentified Armed Group (Nigeria),,3,33,Western Africa,Nigeria,Ebonyi,Abakaliki,,Abakaliki,6.3163,8.1169,2,Vanguard (Lagos),National,Defusal: 20 June. An IED is discovered at the APC secretariat along Abakaliki-Enugu Expressway. The bomb was safely defused. Perpetrators not known.,0,1529947889,NGA,POINT(8.1169 6.3163)
1639781,566,NIG12570,12570,20 June 2018,2018,1,Strategic development,APC: All Progressives Congress,,3,33,Western Africa,Nigeria,Ebonyi,Abakaliki,,Abakaliki,6.3163,8.1169,2,Vanguard (Lagos),National,Defusal: 20 June. An IED is discovered at the APC secretariat along Abakaliki-Enugu Expressway. The bomb was safely defused. Perpetrators not known.,0,1529947889,NGA,POINT(8.1169 6.3163)
1639782,566,NIG12571,12571,20 June 2018,2018,1,Riots/Protests,Protesters (Nigeria),IM: Islamic Movement,6,60,Western Africa,Nigeria,Kaduna,Kaduna North,,Kaduna,10.5222,7.4383,1,Nigeria Punch,National,20 June. Members of the Islamic Movement protest in Abuja for the release of their detained leader.,0,1529947889,NGA,POINT(7.4383 10.5222)
1639783,566,NIG12572,12572,20 June 2018,2018,1,Battle-No change of territory,Military Forces of Nigeria (2015-),,1,12,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8464,13.1603,1,Vanguard (Lagos); The Sun,National,20 June. Fifteen people were injured when two female Boko Haram suicide bombers targeted the edge of a military barracks in Maidguri in northeast Nigeria. One of the bombers was neutralized by security forces before her pack was detonated. The two bombers were the only fatalities.,2,1529947889,NGA,POINT(13.1603 11.8464)
1639783,566,NIG12572,12572,20 June 2018,2018,1,Battle-No change of territory,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,12,Western Africa,Nigeria,Borno,Maiduguri,,Maiduguri,11.8464,13.1603,1,Vanguard (Lagos); The Sun,National,20 June. Fifteen people were injured when two female Boko Haram suicide bombers targeted the edge of a military barracks in Maidguri in northeast Nigeria. One of the bombers was neutralized by security forces before her pack was detonated. The two bombers were the only fatalities.,2,1529947889,NGA,POINT(13.1603 11.8464)
1639784,566,NIG12573,12573,20 June 2018,2018,1,Riots/Protests,Protesters (Nigeria),,6,60,Western Africa,Nigeria,Delta,Warri South West,,Ugborodo,5.5945,5.1744,1,Vanguard (Lagos),National,"20 June. Residents of Ugborodo community, Warri South-West Local Government Area, Delta State, protested at the office of the Chevron Nigeria Limited. The protesters accused the company of depriving them of ""electricity, water and jobs.""",0,1529947890,NGA,POINT(5.1744 5.5945)
1639777,566,NIG12566,12566,19 June 2018,2018,1,Battle-No change of territory,Police Forces of Nigeria (2015-),Military Forces of Nigeria (2015-),1,12,Western Africa,Nigeria,Borno,Nganzai,,Gajiram,12.493,13.2091,1,Vanguard (Lagos),National,"19 June. Boko Haram attacks Gajiram and are repelled by local police. Soldiers, who also engaged the attackers, reported 9 dead and two wounded.",9,1529947889,NGA,POINT(13.2091 12.493)
1639777,566,NIG12566,12566,19 June 2018,2018,1,Battle-No change of territory,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,12,Western Africa,Nigeria,Borno,Nganzai,,Gajiram,12.493,13.2091,1,Vanguard (Lagos),National,"19 June. Boko Haram attacks Gajiram and are repelled by local police. Soldiers, who also engaged the attackers, reported 9 dead and two wounded.",9,1529947889,NGA,POINT(13.2091 12.493)
1639778,566,NIG12567,12567,19 June 2018,2018,1,Riots/Protests,Protesters (Nigeria),NEMA: National Emergency Management Agency,6,60,Western Africa,Nigeria,Federal Capital Territory,Abuja Municipality,,Abuja,9.0833,7.5333,1,Vanguard (Lagos),National,"19 June. Staff of NEMA, the National Emergency Management Agency, staged a protest in front of their headquarters in Abuja over ""poor condition of service and redundancy.""",0,1529947889,NGA,POINT(7.5333 9.0833)
1639779,566,NIG12568,12568,19 June 2018,2018,1,Riots/Protests,Protesters (Nigeria),,6,60,Western Africa,Nigeria,Rivers,Port Harcourt,,Port Harcourt,4.7774,7.0134,1,This Day (Lagos),National,"19 June. Thousands of women from the Niger Delta marched to the Government House in Port Harcourt to protest against what they termed the incessant harassment of former First Lady, Dame Patience Jonathan, by the Economic and Financial Crimes Commission (EFCC).",0,1529947889,NGA,POINT(7.0134 4.7774)
1639776,566,NIG12565,12565,18 June 2018,2018,1,Remote violence,Military Forces of Nigeria (2015-),,1,13,Western Africa,Nigeria,Zamfara,Gusau,,Gusau,12.1628,6.6614,2,Vanguard (Lagos),National,"18 June. Nigerian air forces carry out a number of strikes against 'bandits' in Zamfara, in areas believed to be near Gusau. Causalities not known.",0,1529947889,NGA,POINT(6.6614 12.1628)
1639776,566,NIG12565,12565,18 June 2018,2018,1,Remote violence,Unidentified Armed Group (Nigeria),,3,13,Western Africa,Nigeria,Zamfara,Gusau,,Gusau,12.1628,6.6614,2,Vanguard (Lagos),National,"18 June. Nigerian air forces carry out a number of strikes against 'bandits' in Zamfara, in areas believed to be near Gusau. Causalities not known.",0,1529947889,NGA,POINT(6.6614 12.1628)
1639774,566,NIG12563,12563,16 June 2018,2018,1,Violence against civilians,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,27,Western Africa,Nigeria,Borno,Damboa,,Damboa,11.156,12.7576,1,Agence France Presse,International,16 June. At least six Boko Haram suicide bombers attack a Eid al-Fitr in Damboa during the night-time hours. At least 43 dead with 12 severe injuries and others less severe.,49,1529947889,NGA,POINT(12.7576 11.156)
1639774,566,NIG12563,12563,16 June 2018,2018,1,Violence against civilians,Civilians (Nigeria),,7,27,Western Africa,Nigeria,Borno,Damboa,,Damboa,11.156,12.7576,1,Agence France Presse,International,16 June. At least six Boko Haram suicide bombers attack a Eid al-Fitr in Damboa during the night-time hours. At least 43 dead with 12 severe injuries and others less severe.,49,1529947889,NGA,POINT(12.7576 11.156)
1639775,566,NIG12564,12564,16 June 2018,2018,2,Battle-No change of territory,Military Forces of Nigeria (2015-),,1,14,Western Africa,Nigeria,Benue,Guma,,Gbajimba,7.8155,8.8604,2,Vanguard (Lagos),National,"16 June, on or about. Military forces engage Fulanis in a shootout at Kwatan Gyemu, a border community between Benue and Nasarawa states. Seven herders arrested with weapons. The clash occurred ""at the weekend""",0,1529947889,NGA,POINT(8.8604 7.8155)
1639775,566,NIG12564,12564,16 June 2018,2018,2,Battle-No change of territory,Fulani Ethnic Militia (Nigeria),,4,14,Western Africa,Nigeria,Benue,Guma,,Gbajimba,7.8155,8.8604,2,Vanguard (Lagos),National,"16 June, on or about. Military forces engage Fulanis in a shootout at Kwatan Gyemu, a border community between Benue and Nasarawa states. Seven herders arrested with weapons. The clash occurred ""at the weekend""",0,1529947889,NGA,POINT(8.8604 7.8155)
1634963,566,NIG12550,12550,15 June 2018,2018,1,Battle-No change of territory,Military Forces of Nigeria (2015-),,1,11,Western Africa,Nigeria,Abia,Aba South,,Aba,5.1066,7.3667,1,Vanguard (Lagos),National,15 June. Soldiers and police exchange gunfire in Aba after one group claimed the other assaulted them. No reported causalities.,0,1529342215,NGA,POINT(7.3667 5.1066)
1634963,566,NIG12550,12550,15 June 2018,2018,1,Battle-No change of territory,Police Forces of Nigeria (2015-),,1,11,Western Africa,Nigeria,Abia,Aba South,,Aba,5.1066,7.3667,1,Vanguard (Lagos),National,15 June. Soldiers and police exchange gunfire in Aba after one group claimed the other assaulted them. No reported causalities.,0,1529342215,NGA,POINT(7.3667 5.1066)
1634964,566,NIG12551,12551,15 June 2018,2018,1,Remote violence,Military Forces of Nigeria (2015-),,1,12,Western Africa,Nigeria,Borno,Konduga,,Konduga,11.6558,13.4213,2,Vanguard (Lagos),National,"15 June. Air forces reportedly neutralize Boko Haram fighters in Parisu and Takwala, both likely in the Lake Chad region, as similar operations have been ongoing there. Specific casualty numbers not known.",10,1529342215,NGA,POINT(13.4213 11.6558)
1634964,566,NIG12551,12551,15 June 2018,2018,1,Remote violence,Boko Haram - Wilayat Gharb Ifriqiyyah,,2,12,Western Africa,Nigeria,Borno,Konduga,,Konduga,11.6558,13.4213,2,Vanguard (Lagos),National,"15 June. Air forces reportedly neutralize Boko Haram fighters in Parisu and Takwala, both likely in the Lake Chad region, as similar operations have been ongoing there. Specific casualty numbers not known.",10,1529342215,NGA,POINT(13.4213 11.6558)
1634961,566,NIG12548,12548,14 June 2018,2018,1,Strategic development,Military Forces of Nigeria (2015-),,1,10,Western Africa,Nigeria,Rivers,Port Harcourt,,Port Harcourt,4.7774,7.0134,1,Vanguard (Lagos),National,"Movement of forces: 14 June. Military forces deploy 15,000 forces into Rivers State ahead of an election.",0,1529342215,NGA,POINT(7.0134 4.7774)
1634962,566,NIG12549,12549,14 June 2018,2018,1,Violence against civilians,Fulani Ethnic Militia (Nigeria),,4,47,Western Africa,Nigeria,Benue,Oturkpo,,Tseaudu,7.1624,8.2409,1,Vanguard (Lagos),National,"14 June. Fulanis attack Tse Audu Amo, kill one civilian.",1,1529342215,NGA,POINT(8.2409 7.1624)
1634962,566,NIG12549,12549,14 June 2018,2018,1,Violence against civilians,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Benue,Oturkpo,,Tseaudu,7.1624,8.2409,1,Vanguard (Lagos),National,"14 June. Fulanis attack Tse Audu Amo, kill one civilian.",1,1529342215,NGA,POINT(8.2409 7.1624)
1634958,566,NIG12545,12545,13 June 2018,2018,1,Violence against civilians,Vigilante Militia (Nigeria),,4,47,Western Africa,Nigeria,Lagos,Lagos Island,,Lagos,6.4531,3.3958,1,PM News,Regional,13 June. A vigilante mob beats a suspected thief in Lagos.,0,1529342215,NGA,POINT(3.3958 6.4531)
1634958,566,NIG12545,12545,13 June 2018,2018,1,Violence against civilians,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Lagos,Lagos Island,,Lagos,6.4531,3.3958,1,PM News,Regional,13 June. A vigilante mob beats a suspected thief in Lagos.,0,1529342215,NGA,POINT(3.3958 6.4531)
1634959,566,NIG12546,12546,13 June 2018,2018,1,Violence against civilians,Fulani Ethnic Militia (Nigeria),,4,47,Western Africa,Nigeria,Nasarawa,Keana,,Keana,8.1333,8.8,2,Nigerian Tribune,National,13 June. Fulani attackers kill four Tivs during an attack on Antsa village of Kwara district in Keana Local Government Area of Nasarawa State.,4,1529342215,NGA,POINT(8.8 8.1333)
1634959,566,NIG12546,12546,13 June 2018,2018,1,Violence against civilians,Civilians (Nigeria),Tiv Ethnic Group (Nigeria),7,47,Western Africa,Nigeria,Nasarawa,Keana,,Keana,8.1333,8.8,2,Nigerian Tribune,National,13 June. Fulani attackers kill four Tivs during an attack on Antsa village of Kwara district in Keana Local Government Area of Nasarawa State.,4,1529342215,NGA,POINT(8.8 8.1333)
1634960,566,NIG12547,12547,13 June 2018,2018,1,Violence against civilians,Unidentified Armed Group (Nigeria),,3,37,Western Africa,Nigeria,Ekiti,Ado Ekiti,,Ado-Ekiti,7.621,5.2215,1,This Day (Lagos),National,"13 June. Unidentified armed assailants attacked and killed an Ekiti State APC member in the Atikankan area of the capital. The killing came hours after an early morning gun attack on a hotel owned by the former APC governorship aspirant. The attack led to a 'protest' by the party later in the week, though it is not clear if party members gather to protest, or simply made their displeasure known public.",1,1529342215,NGA,POINT(5.2215 7.621)
1634960,566,NIG12547,12547,13 June 2018,2018,1,Violence against civilians,Civilians (Nigeria),APC: All Progressives Congress,7,37,Western Africa,Nigeria,Ekiti,Ado Ekiti,,Ado-Ekiti,7.621,5.2215,1,This Day (Lagos),National,"13 June. Unidentified armed assailants attacked and killed an Ekiti State APC member in the Atikankan area of the capital. The killing came hours after an early morning gun attack on a hotel owned by the former APC governorship aspirant. The attack led to a 'protest' by the party later in the week, though it is not clear if party members gather to protest, or simply made their displeasure known public.",1,1529342215,NGA,POINT(5.2215 7.621)
1634953,566,NIG12540,12540,12 June 2018,2018,1,Violence against civilians,Vigilante Militia (Nigeria),,4,47,Western Africa,Nigeria,Anambra,Ihiala,,Orkija,5.90771,6.84322,1,Nigeria Punch,National,12 June. A group of youths attempt a lynch a school principal they accused of having a sexual affair with a student in Okija. The police intervened.,0,1529342215,NGA,POINT(6.84322 5.90771)
